osm_id,osm_type,name,category,city,address,post code,website,lat,lon
1291805392,node,ACD Face à la mer,restaurant,Sète,,,,43.3874009,3.6482549
1304006380,node,Cap India Sète,restaurant,Sète,"4 Promenade Jean-Baptiste Marty, Sète",,https://www.cap-india-sete.fr/,43.3978086,3.6960716
1933505389,node,Le Lazaret,hotel,Sète,,,https://www.lazaretsete.com/,43.3941322,3.6739621
1990702580,node,L'Essentiel,restaurant,Sète,"292 Promenade du Lido, Sète",,https://www.lessentielsete.com/,43.3903153,3.6523719
1990702581,node,Le Cube Sétois,restaurant,Sète,294,,,43.3902686,3.6521982
1990702582,node,Bikini Plage,restaurant,Sète,290,,,43.3903406,3.6525697
2455508453,node,Brasserie Le Vauban,restaurant,Sète,40 Avenue Victor Hugo,,,43.4108861,3.6974049
2455515177,node,Bienvenue,hotel,Sète,,,,43.410662,3.6975182
2455588076,node,Le Victor Hugo,restaurant,Sète,30 Avenue Victor Hugo,,,43.4093976,3.6979986
2455588108,node,Isola Bella,restaurant,Sète,32 b Avenue Victor Hugo,,,43.4099588,3.6977826
2455589246,node,La Boîte à Pizza,restaurant,Sète,1 Impasse du Troisième Triolet,,,43.4103874,3.6769446
2455589270,node,Fratello'sss Pizza,restaurant,Sète,,,,43.4108429,3.6783144
2455589299,node,Le Twin's,restaurant,Sète,,,,43.4113945,3.6797359
2455645181,node,Punjab,restaurant,Sète,17 Rue Paul Valéry,,,43.4015228,3.6949367
2455645229,node,Snack & Cie,restaurant,Sète,"23 Rue Paul Valéry, Sète",,,43.4014969,3.6946481
2455647988,node,Le Portofino,restaurant,Sète,,,,43.4094482,3.6981856
2455649800,node,Tielles et Pizzas Paradiso,restaurant,Sète,,,,43.4038125,3.6966871
2455654698,node,Sur le pouce,restaurant,Sète,,,,43.4017558,3.6955527
2455654717,node,Homard et dindon,restaurant,Sète,,,,43.4018207,3.6955482
2455672125,node,Café de Paris,restaurant,Sète,2 Rue Frédéric Mistral,,,43.4025199,3.6969386
2455672128,node,Hôtel de Paris,hotel,Sète,,,,43.4024848,3.6967805
2455700872,node,Chez David,restaurant,Sète,,,,43.411677,3.68812
2455723353,node,Au Poisson Bleu,restaurant,Sète,3 Quai Léopold Suquet,,,43.4029381,3.6977494
2455723434,node,Pasta Politi,restaurant,Sète,,,,43.4024317,3.6978561
2456618881,node,Jop Chouchou,restaurant,Sète,,,,43.4043633,3.6984276
2456618888,node,L'Auberge,restaurant,Sète,"15 Rue Pierre Semard, Sète",,http://www.lauberge.eu/,43.403837,3.6996418
2456618898,node,La Pomme de Pin,restaurant,Sète,"21 Rue Pierre Semard, Sète",,https://belnato.wixsite.com/la-pomme-de-pin,43.4041496,3.699629
2456618904,node,La Sardaigne,restaurant,Sète,,,,43.4034323,3.6996488
2456632892,node,Mac Naan,restaurant,Sète,,,,43.4047395,3.7003193
2456632912,node,Restaurant du Port,restaurant,Sète,5 Place Delille,,,43.4046082,3.7005778
2456633194,node,Le Pain Gourmand,restaurant,Sète,,,,43.4088713,3.697724
2456640090,node,Le Grillon,restaurant,Sète,3 Rue du 11 Novembre 1918,,,43.4040778,3.6941971
2456646342,node,San Paolo,restaurant,Sète,,,,43.407096,3.6977334
2456659172,node,La palette de bœuf,restaurant,Sète,,,,43.4077289,3.6981668
2456668879,node,La Palmeraie,restaurant,Sète,,,,43.3999828,3.6997569
2456670288,node,Les amis de Georges,restaurant,Sète,38 bis Rue Maurice Clavel,,,43.4052678,3.6981799
2456670306,node,Grill Lou Biou,restaurant,Sète,,,,43.402999,3.6994961
2456670319,node,The Marcel,restaurant,Sète,"7 Quai Léopold Suquet, Sète",,,43.4026612,3.698405
2456772357,node,Perle d'Asie,restaurant,Sète,"4 Rue de la Savonnerie, Sète",,,43.4017252,3.698125
2482318280,node,Les Sables d'Or,hotel,Sète,"339 Place Édouard Herriot, Sète",,https://www.hotel-sablesdor.com,43.3941271,3.6772042
2482400033,node,Venezia,hotel,Sète,"20 Corniche de Neuburg, Sète",,https://www.hotel-sete.com/,43.3931742,3.6753356
2482410227,node,Saveur d'Asie,restaurant,Sète,"19 Rue Montmorency, Sète",,,43.4064912,3.6933109
2482488698,node,La Ressource,restaurant,Sète,"1527 Promenade Maréchal Leclerc, Sète",,,43.3941033,3.6777685
2482538462,node,L'Orque Bleue,hotel,Sète,"9 Quai de l'Aspirant Herber, Sète",,,43.4008884,3.6978957
2482538463,node,Le Boucanier,restaurant,Sète,"4 Quai Aspirant Herber, Sète",,,43.4013684,3.6978764
2485168081,node,,restaurant,Sète,"118 Rue Jean Vilar, Sète",,,43.3943444,3.6786713
2520186728,node,Hotel de la Plage,hotel,Sète,"64 A Route de la Corniche de Neuburg, Sète",,https://hoteldelaplagesete.com,43.3940609,3.6657022
2520186731,node,L'inévitable,restaurant,Sète,,,,43.3940314,3.6653949
2521319917,node,Port Marine,hotel,Sète,,,,43.39528,3.6942908
2521384152,node,La Marine,restaurant,Sète,"30 Quai Général Durand, Sète",,https://www.restaurant-lamarine.fr/,43.3999616,3.6964773
2521384153,node,La Palangrotte,restaurant,Sète,,,,43.3995215,3.6963012
2521384154,node,Le Bistrot du Port,restaurant,Sète,"31 Quai Général Durand, Sète",,https://le-bistrot-du-port-sete.eatbu.com,43.3997978,3.6964552
2521444565,node,La Suite By les 2 Ramiers,restaurant,Sète,"1 Rue Paul Valéry, Sète",,,43.401624,3.6969013
2521592359,node,La Véradier,restaurant,Sète,"1 Promenade Jean-Baptiste Marty, Sète",,,43.3980134,3.6961414
2521889879,node,Pimpant,restaurant,Sète,82 Grand Rue Mario Roustan,,,43.3989277,3.6960667
2521897826,node,Monte Christo,restaurant,Sète,"31 Quai Général Durand, Sète",,https://lemontechristo.com/,43.3995803,3.6963339
2522687151,node,L'Escale,restaurant,Sète,,,,43.4005478,3.6965933
2522687152,node,Le Cabestan,restaurant,Sète,,,,43.4003508,3.6965356
2522693687,node,La Calanque,restaurant,Sète,"17 Quai du Général Durand, Sète",,https://restaurantlacalanquesete.com/,43.4009296,3.6966999
2522695403,node,Chez Jojo,restaurant,Sète,35 Grand Rue Mario Roustan,,,43.4010895,3.6967445
2522695404,node,Le Grand Bleu,restaurant,Sète,15 Quai Général Durand,,,43.4012506,3.6967902
2523378806,node,L'Olivier,restaurant,Sète,"1 Quai de l'Aspirant Herber, Sète",,,43.40171,3.6978987
2523382562,node,Le Bistrot du Pêcheur,restaurant,Sète,"23 Grand Rue Mario Roustan, Sète",,,43.4015087,3.6968706
2529681698,node,Au Feu de Bois,restaurant,Sète,"8 bis Rue Frédéric Mistral, Sète",,https://www.restaurant-grill-aufeudebois-sete.com,43.4024265,3.6961783
2946118577,node,Bar Le Passage,restaurant,Sète,"26 Rue du Passage, Sète",,https://www.tourisme-sete.com/le-passage-sete.html,43.4129995,3.6921718
3807624520,node,La Praïa,restaurant,Sète,,,,43.3939561,3.6689413
3862466749,node,La Méditerranéenne,restaurant,Sète,"3 Quai Maximin Licciardi, Sète",,,43.3990494,3.6966336
4141797378,node,Le Mistral,restaurant,Sète,,,,43.3937222,3.6776414
4141797379,node,Chez mino,restaurant,Sète,3 Rue de Provence,,,43.3939678,3.6776414
4407760317,node,Chez François,restaurant,Sète,"2 Rue Paul Valéry, Sète",,,43.401847,3.696975
4433387890,node,Thau'Thèmes,restaurant,Sète,6 Rue de Copenhague,,https://www.instagram.com/guinguette.thau.themes/?hl=en,43.4191194,3.7016522
4457963730,node,Coquillages et crustacés,restaurant,Sète,"13 Quai Maximin Licciardi, Sète",,,43.3978773,3.6964745
4457963732,node,Le grilladin cettois,restaurant,Sète,11 Quai Maximin Licciardi,,,43.398026,3.696599
4457963734,node,La Sènne,restaurant,Sète,,,,43.3987702,3.6966722
4578404961,node,Le Bouchon Lyonnais de Sète,restaurant,Sète,,,,43.4052491,3.6934495
4884367425,node,Le National,hotel,Sète,2 Rue Pons de l'Hérault,,,43.4094898,3.6984169
4884367427,node,Les Temps de Thau,restaurant,Sète,"60 Boulevard Camille Blanc, Sète",,https://restaurantlestempsdethausete.fr,43.4076777,3.6675991
4979896906,node,Brasserie des Eaux Blanches,restaurant,Sète,,,,43.420011,3.7175266
5234335743,node,Les Jardins de Bali,restaurant,Sète,,,,43.4052039,3.6972642
5443237159,node,La Patelle,restaurant,Sète,330 Chemin des Quilles,,,43.3964387,3.662948
5448272131,node,Le Safari,restaurant,Sète,,,,43.4035616,3.6702731
5597131476,node,Fleur de sel,restaurant,Sète,"15 Rue du 11 Novembre 1918, Sète",,,43.4047676,3.6942527
5604325421,node,Leeloo,restaurant,Sète,,,,43.4013939,3.6966667
5604392623,node,L'oranger,restaurant,Sète,5 Rue Pierre Brossolette,,,43.4012215,3.6955783
5604403222,node,Indochine,restaurant,Sète,3 Rue Pierre Brossolette,,,43.4014033,3.6955403
5607634821,node,Le Tabary's,restaurant,Sète,"1 Grande Rue Mario Roustan, Sète",,,43.4023522,3.6969894
5838569996,node,La Terrassa,restaurant,Sète,9 Quai de l'Encâblure,,,43.3967635,3.6617936
5840527494,node,Jasmin,restaurant,Sète,,,,43.4023498,3.6962421
5840555688,node,La table Ami conviviale,restaurant,Sète,,,,43.4023209,3.6960046
5840555689,node,Crêperie La Fabrique,restaurant,Sète,13 Rue Frédéric Mistral,,,43.402322,3.6960788
5840555690,node,Au feu fe bois,restaurant,Sète,,,,43.4023342,3.6961582
5840555887,node,Sakura house,restaurant,Sète,7 Rue Frédéric Mistral,,,43.4023586,3.696331
6007585349,node,FC Tacos,restaurant,Sète,222 Route des Quatre Chansons,,,43.3993108,3.6579012
6093177677,node,Nossa,restaurant,Sète,25 Rue Pierre Semard,,https://www.nossapizzeria.fr/,43.4043971,3.6996459
6199641850,node,L'ACD,restaurant,Sète,1401 Route d'Agde,,,43.3874251,3.6482415
6199641851,node,Coté Mer,restaurant,Sète,501,,,43.3882789,3.6496925
6199641852,node,La Canopée,restaurant,Sète,361,,,43.3893587,3.6517712
6970398563,node,Lanchois,restaurant,Sète,"9 Rue d'Amsterdam, Sète",,https://chezlanchois.fr,43.4213678,3.7030908
7619888384,node,L'Écailler de Saint-Pierre,restaurant,Sète,,,,43.3945677,3.6939675
8013264085,node,Le Vent en Poulpe,restaurant,Sète,5 bis Quai de la Tintaine,,,43.3944004,3.6632043
8964135117,node,La table de Laura - 27 Avenue Victor Hugo,restaurant,Sète,27 Avenue Victor Hugo,,,43.4104873,3.6971695
9106121217,node,Tempo,restaurant,Sète,14 Rue André Portes,,,43.4021149,3.6960259
9106121317,node,Bleu et Cochon,restaurant,Sète,,,,43.4019995,3.6960752
9106121417,node,L'arrivage,restaurant,Sète,,,,43.4020026,3.6959408
9106121418,node,French Farmer,restaurant,Sète,,,,43.4020032,3.6960031
9367727515,node,La maison verte,restaurant,Sète,3 Rue Gaston Escarguel,,,43.4013968,3.696306
9899668142,node,quai 17,restaurant,Sète,"17 Quai Maréchal de Lattre de Tassigny, Sète",,,43.4054495,3.6963955
9910272738,node,Le Sud,restaurant,Sète,15 Place de la Capitainerie,,,43.3936961,3.6617187
9911661617,node,La Vigie,restaurant,Sète,"4 Rue Paul Baudasse, Sète",,,43.3924477,3.6747393
9957576218,node,Bar Resto le bobar,restaurant,Sète,6 Quai Maximin Licciardi,,,43.3985539,3.6967111
9957608226,node,Le Saint Pierre,restaurant,Sète,,,,43.3984899,3.6967089
10056065818,node,Hôtel au Valéry,hotel,Sète,20 Rue Denfert Rochereau,,https://www.hotelauvalery.com/,43.4104058,3.6979475
10209764454,node,Hôtel Le Régina,hotel,Sète,,,,43.4059479,3.6945332
